Model,Accel,Trials,batchsize,50th_pct,90th_pct,avg_latency(ms),Min,Max,Accuracy,Normalized_Accuracy
roberta-base,onnxruntime_gpu_pascal,1000,1,10.30421257019043,10.997533798217773,10.875782489776611,8.881092071533203,495.7404136657715,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_pascal,1000,2,10.679483413696289,11.140108108520508,10.729105234146118,9.710073471069336,16.251325607299805,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_pascal,1000,4,11.274576187133789,11.511087417602539,11.274880170822144,10.393381118774414,22.98569679260254,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_pascal,1000,8,11.290550231933594,11.46388053894043,11.314750909805298,10.267496109008789,40.081024169921875,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_pascal,1000,16,11.292457580566406,11.481761932373047,11.263953924179077,10.307788848876953,16.448497772216797,94.8,97.93388429752066
roberta-large,onnxruntime_gpu_pascal,1000,1,19.586801528930664,19.901514053344727,19.565450429916382,18.52703094482422,25.210142135620117,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_pascal,1000,2,20.56097984313965,20.874977111816406,20.51974606513977,19.105195999145508,26.369333267211914,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_pascal,1000,4,21.914958953857422,22.211074829101562,21.884324312210083,20.60413360595703,32.14216232299805,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_pascal,1000,8,21.226167678833008,21.693706512451172,21.344949960708618,20.285606384277344,58.63595008850098,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_pascal,1000,16,21.276473999023438,21.62456512451172,21.29478693008423,20.10488510131836,28.612852096557617,96.4,99.58677685950414
albert-base-v2,onnxruntime_gpu_pascal,1000,1,11.165142059326172,11.372089385986328,11.188470363616943,10.346412658691406,31.815052032470703,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_pascal,1000,2,11.753559112548828,11.957883834838867,11.778088569641113,11.33418083190918,16.26300811767578,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_pascal,1000,4,12.353181838989258,12.591838836669922,12.37805700302124,11.461257934570312,27.651548385620117,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_pascal,1000,8,12.27116584777832,12.527704238891602,12.286426782608032,11.713743209838867,15.332221984863281,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_pascal,1000,16,12.24064826965332,12.495279312133789,12.259120464324951,11.696100234985352,16.836881637573242,92.9,95.9710743801653
albert-large-v2,onnxruntime_gpu_pascal,1000,1,21.74854278564453,22.124052047729492,21.789913654327393,20.854949951171875,25.582075119018555,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_pascal,1000,2,22.73392677307129,23.090124130249023,22.773240089416504,21.819353103637695,34.194231033325195,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_pascal,1000,4,23.96392822265625,24.308204650878906,23.99917960166931,23.316621780395508,29.435396194458008,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_pascal,1000,8,23.758888244628906,24.05714988708496,23.885965585708618,23.169755935668945,83.35185050964355,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_pascal,1000,16,24.03879165649414,24.371862411499023,24.054009914398193,22.43518829345703,35.552978515625,94.9,98.03719008264463
albert-xlarge-v2,onnxruntime_gpu_pascal,1000,1,21.919965744018555,22.246599197387695,21.95506453514099,21.204233169555664,27.84585952758789,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_pascal,1000,2,30.8990478515625,31.058549880981445,30.826348066329956,22.751808166503906,41.71013832092285,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_pascal,1000,4,55.36365509033203,55.971622467041016,55.29294204711914,25.388240814208984,66.45798683166504,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_pascal,1000,8,54.13055419921875,54.8253059387207,54.05517816543579,24.667739868164062,64.02802467346191,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_pascal,1000,16,84.77115631103516,85.0229263305664,84.60731387138367,25.223731994628906,92.30399131774902,95.4,98.55371900826448
albert-xxlarge-v2,onnxruntime_gpu_pascal,1000,1,29.720067977905273,29.813766479492188,29.60798978805542,11.208295822143555,31.024456024169922,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_pascal,1000,2,58.70771408081055,58.866262435913086,58.521363735198975,11.929035186767578,61.121225357055664,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_pascal,1000,4,111.48285865783691,112.80059814453125,111.26495265960693,12.544870376586914,115.18430709838867,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_pascal,1000,8,116.39904975891113,117.51580238342285,116.12459778785706,13.077974319458008,119.36450004577637,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_pascal,1000,16,163.9692783355713,165.49372673034668,163.4385678768158,12.401580810546875,167.82116889953613,96.8,100.0
bert-base-uncased,onnxruntime_gpu_pascal,1000,1,9.78398323059082,10.03408432006836,9.801995515823364,9.151697158813477,14.369487762451172,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_pascal,1000,2,10.360002517700195,10.641098022460938,10.366493463516235,9.570837020874023,14.2822265625,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_pascal,1000,4,10.773181915283203,11.077880859375,10.780329465866089,9.733200073242188,19.78158950805664,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_pascal,1000,8,10.758399963378906,11.069297790527344,10.765459537506104,10.09988784790039,14.020204544067383,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_pascal,1000,16,10.805606842041016,11.096715927124023,10.80813980102539,9.777545928955078,15.269756317138672,93.5,96.5909090909091
bert-large-uncased,onnxruntime_gpu_pascal,1000,1,19.1497802734375,19.466400146484375,19.168926000595093,18.23568344116211,25.014638900756836,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_pascal,1000,2,20.2023983001709,20.526647567749023,20.226088762283325,19.057035446166992,25.942087173461914,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_pascal,1000,4,21.325111389160156,21.69632911682129,21.350852012634277,20.008563995361328,25.93994140625,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_pascal,1000,8,21.287202835083008,21.671056747436523,21.315109729766846,20.264148712158203,25.723695755004883,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_pascal,1000,16,21.368980407714844,21.697998046875,21.4120135307312,20.520925521850586,33.2794189453125,94.9,98.03719008264463
roberta-base,onnxruntime_cpu,100,1,45.046091079711914,47.868967056274414,45.268962383270264,39.528846740722656,57.37805366516113,94.8,97.93388429752066
roberta-base,onnxruntime_cpu,100,2,46.671152114868164,51.77593231201172,46.91284894943237,39.76917266845703,58.49814414978027,94.8,97.93388429752066
roberta-base,onnxruntime_cpu,100,4,41.28718376159668,45.87697982788086,41.55599594116211,35.195112228393555,55.32693862915039,94.8,97.93388429752066
roberta-base,onnxruntime_cpu,100,8,41.612863540649414,45.03202438354492,42.113516330718994,38.301944732666016,53.93099784851074,94.8,97.93388429752066
roberta-base,onnxruntime_cpu,100,16,62.658071517944336,65.37485122680664,63.05138111114501,59.79418754577637,79.61106300354004,94.8,97.93388429752066
roberta-large,onnxruntime_cpu,100,1,115.19694328308105,119.72665786743164,115.44355869293213,108.06703567504883,140.42305946350098,96.4,99.58677685950414
roberta-large,onnxruntime_cpu,100,2,114.55512046813965,122.41482734680176,115.37687540054321,103.4090518951416,149.65581893920898,96.4,99.58677685950414
roberta-large,onnxruntime_cpu,100,4,93.98794174194336,98.19293022155762,94.98849630355835,91.54486656188965,133.544921875,96.4,99.58677685950414
roberta-large,onnxruntime_cpu,100,8,125.18000602722168,127.89297103881836,125.91924190521239,122.66993522644043,164.4878387451172,96.4,99.58677685950414
roberta-large,onnxruntime_cpu,100,16,166.9309139251709,172.7609634399414,168.98339986801147,165.56310653686523,242.81597137451172,96.4,99.58677685950414
albert-base-v2,onnxruntime_cpu,100,1,54.985761642456055,57.8000545501709,55.08516311645508,47.88684844970703,90.06404876708984,92.9,95.9710743801653
albert-base-v2,onnxruntime_cpu,100,2,65.46783447265625,71.40517234802246,64.34451580047607,46.53811454772949,75.1338005065918,92.9,95.9710743801653
albert-base-v2,onnxruntime_cpu,100,4,45.736074447631836,51.82790756225586,45.90965032577515,36.84091567993164,58.08424949645996,92.9,95.9710743801653
albert-base-v2,onnxruntime_cpu,100,8,42.636871337890625,47.019004821777344,43.42284440994263,39.43490982055664,55.83071708679199,92.9,95.9710743801653
albert-base-v2,onnxruntime_cpu,100,16,63.721418380737305,65.6270980834961,63.83257150650025,60.95099449157715,73.87900352478027,92.9,95.9710743801653
albert-large-v2,onnxruntime_cpu,100,1,130.71918487548828,138.38887214660645,131.59054040908813,122.88689613342285,156.26978874206543,94.9,98.03719008264463
albert-large-v2,onnxruntime_cpu,100,2,129.75382804870605,139.39189910888672,130.7040238380432,112.3049259185791,149.73115921020508,94.9,98.03719008264463
albert-large-v2,onnxruntime_cpu,100,4,98.44589233398438,101.49908065795898,98.78872871398926,95.08609771728516,116.90378189086914,94.9,98.03719008264463
albert-large-v2,onnxruntime_cpu,100,8,129.79674339294434,134.66811180114746,130.5055069923401,126.63984298706055,143.45121383666992,94.9,98.03719008264463
albert-large-v2,onnxruntime_cpu,100,16,174.32212829589844,180.68289756774902,175.45766830444336,168.97892951965332,211.31610870361328,94.9,98.03719008264463
albert-xlarge-v2,onnxruntime_cpu,100,1,303.96389961242676,316.84398651123047,304.38071966171265,271.7750072479248,324.5091438293457,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_cpu,100,2,299.70598220825195,305.1409721374512,299.4300580024719,272.85313606262207,321.1970329284668,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_cpu,100,4,280.23600578308105,285.20917892456055,280.9945511817932,272.3519802093506,309.4358444213867,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_cpu,100,8,349.11489486694336,358.1888675689697,341.02079153060913,315.20891189575195,362.9262447357178,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_cpu,100,16,488.40880393981934,494.4648742675781,483.799204826355,436.9802474975586,502.02012062072754,95.4,98.55371900826448
albert-xxlarge-v2,onnxruntime_cpu,100,1,400.3262519836426,407.6669216156006,401.282958984375,391.2200927734375,435.13011932373047,96.8,100.0
albert-xxlarge-v2,onnxruntime_cpu,100,2,409.18612480163574,413.4407043457031,409.0188241004944,393.83983612060547,455.826997756958,96.8,100.0
albert-xxlarge-v2,onnxruntime_cpu,100,4,422.2290515899658,426.7709255218506,422.3136496543884,412.7957820892334,453.9752006530762,96.8,100.0
albert-xxlarge-v2,onnxruntime_cpu,100,8,550.6939888000488,555.156946182251,550.0251460075378,528.7690162658691,573.5518932342529,96.8,100.0
albert-xxlarge-v2,onnxruntime_cpu,100,16,738.861083984375,747.5602626800537,740.1989507675171,729.9079895019531,785.365104675293,96.8,100.0
bert-base-uncased,onnxruntime_cpu,100,1,50.3697395324707,52.78825759887695,50.8919620513916,46.836137771606445,76.09295845031738,93.5,96.5909090909091
bert-base-uncased,onnxruntime_cpu,100,2,46.511173248291016,53.11298370361328,47.46143579483032,39.62898254394531,61.09905242919922,93.5,96.5909090909091
bert-base-uncased,onnxruntime_cpu,100,4,42.29617118835449,48.39205741882324,42.63235092163086,35.64310073852539,58.51411819458008,93.5,96.5909090909091
bert-base-uncased,onnxruntime_cpu,100,8,40.12703895568848,41.471004486083984,40.30158996582031,37.930965423583984,52.721261978149414,93.5,96.5909090909091
bert-base-uncased,onnxruntime_cpu,100,16,61.29789352416992,63.68684768676758,61.78568124771118,58.14719200134277,81.59208297729492,93.5,96.5909090909091
bert-large-uncased,onnxruntime_cpu,100,1,100.55804252624512,104.45165634155273,101.86692714691162,98.18482398986816,138.94391059875488,94.9,98.03719008264463
bert-large-uncased,onnxruntime_cpu,100,2,112.26010322570801,117.63787269592285,112.78756856918335,104.12216186523438,153.245210647583,94.9,98.03719008264463
bert-large-uncased,onnxruntime_cpu,100,4,93.40381622314453,96.48680686950684,94.27907705307007,90.78788757324219,144.7770595550537,94.9,98.03719008264463
bert-large-uncased,onnxruntime_cpu,100,8,123.78621101379395,125.52928924560547,124.39349412918091,121.17910385131836,166.48507118225098,94.9,98.03719008264463
bert-large-uncased,onnxruntime_cpu,100,16,170.3948974609375,174.96204376220703,171.99418544769287,164.32881355285645,242.98906326293945,94.9,98.03719008264463
roberta-base,onnxruntime_gpu_ampere,100,1,14.158010482788086,14.606237411499023,19.425437450408936,13.931035995483398,532.050371170044,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_ampere,100,2,15.346527099609375,15.760421752929688,15.429074764251709,15.106439590454102,17.741680145263672,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_ampere,100,4,15.415191650390625,15.843868255615234,15.513725280761719,15.194892883300781,18.56231689453125,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_ampere,100,8,15.563011169433594,15.895605087280273,15.655667781829836,15.270233154296875,19.74630355834961,94.8,97.93388429752066
roberta-base,onnxruntime_gpu_ampere,100,16,16.510963439941406,17.049789428710938,16.64543390274048,16.243696212768555,19.234180450439453,94.8,97.93388429752066
roberta-large,onnxruntime_gpu_ampere,100,1,27.982473373413086,28.749942779541016,28.019721508026123,27.075767517089844,29.4954776763916,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_ampere,100,2,30.171632766723633,30.968189239501953,30.21836519241333,28.912067413330078,32.614707946777344,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_ampere,100,4,30.78436851501465,31.485319137573242,30.807626247406006,29.56366539001465,34.021615982055664,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_ampere,100,8,30.514240264892578,31.11886978149414,30.931568145751953,29.40964698791504,70.21212577819824,96.4,99.58677685950414
roberta-large,onnxruntime_gpu_ampere,100,16,30.282974243164062,30.97391128540039,30.50983190536499,29.21891212463379,54.09884452819824,96.4,99.58677685950414
albert-base-v2,onnxruntime_gpu_ampere,100,1,16.180038452148438,16.594409942626953,16.32566213607788,15.891075134277344,27.317285537719727,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_ampere,100,2,17.403841018676758,17.82679557800293,17.547855377197266,17.055988311767578,28.381824493408203,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_ampere,100,4,17.520666122436523,17.939329147338867,17.57009267807007,17.18306541442871,18.718242645263672,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_ampere,100,8,18.453359603881836,18.931865692138672,18.52609872817993,18.10169219970703,21.195411682128906,92.9,95.9710743801653
albert-base-v2,onnxruntime_gpu_ampere,100,16,18.503665924072266,19.042015075683594,18.59184741973877,18.169403076171875,20.058155059814453,92.9,95.9710743801653
albert-large-v2,onnxruntime_gpu_ampere,100,1,31.88610076904297,32.393693923950195,31.8619441986084,30.879974365234375,32.81068801879883,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_ampere,100,2,33.73074531555176,34.17038917541504,33.660244941711426,32.655954360961914,35.78829765319824,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_ampere,100,4,34.42525863647461,34.813642501831055,34.396936893463135,33.194541931152344,36.50355339050293,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_ampere,100,8,34.230947494506836,34.73925590515137,34.36590909957886,33.24580192565918,45.29833793640137,94.9,98.03719008264463
albert-large-v2,onnxruntime_gpu_ampere,100,16,34.52110290527344,35.040855407714844,34.520909786224365,33.568382263183594,38.2230281829834,94.9,98.03719008264463
albert-xlarge-v2,onnxruntime_gpu_ampere,100,1,32.35912322998047,33.02621841430664,32.33407497406006,31.27765655517578,34.00373458862305,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_ampere,100,2,34.32607650756836,34.76715087890625,34.261794090270996,33.13088417053223,36.543846130371094,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_ampere,100,4,34.71183776855469,35.22610664367676,34.621241092681885,33.21433067321777,36.370038986206055,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_ampere,100,8,34.58738327026367,35.11166572570801,34.55496549606323,33.423662185668945,37.78266906738281,95.4,98.55371900826448
albert-xlarge-v2,onnxruntime_gpu_ampere,100,16,34.80339050292969,35.561323165893555,34.79288578033447,33.44559669494629,42.397260665893555,95.4,98.55371900826448
albert-xxlarge-v2,onnxruntime_gpu_ampere,100,1,17.51255989074707,18.027067184448242,17.55141019821167,16.66402816772461,19.556522369384766,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_ampere,100,2,17.670631408691406,18.033981323242188,17.683544158935547,17.25029945373535,19.428253173828125,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_ampere,100,4,17.671585083007812,18.174171447753906,17.746801376342773,17.235279083251953,19.767284393310547,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_ampere,100,8,28.905868530273438,29.24036979675293,28.226017951965332,17.28200912475586,29.47258949279785,96.8,100.0
albert-xxlarge-v2,onnxruntime_gpu_ampere,100,16,48.47002029418945,48.642635345458984,47.30920076370239,17.84038543701172,49.17597770690918,96.8,100.0
bert-base-uncased,onnxruntime_gpu_ampere,100,1,14.409542083740234,14.81485366821289,14.549458026885986,14.173507690429688,21.90995216369629,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_ampere,100,2,15.328645706176758,15.633821487426758,15.38187026977539,15.104293823242188,17.28034019470215,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_ampere,100,4,15.42806625366211,15.840768814086914,15.531041622161865,15.177249908447266,18.58353614807129,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_ampere,100,8,15.45572280883789,15.732049942016602,15.485115051269531,15.18392562866211,17.41313934326172,93.5,96.5909090909091
bert-base-uncased,onnxruntime_gpu_ampere,100,16,15.594959259033203,15.963554382324219,15.668427944183348,15.33818244934082,17.4710750579834,93.5,96.5909090909091
bert-large-uncased,onnxruntime_gpu_ampere,100,1,28.22136878967285,28.865814208984375,28.229286670684814,27.253389358520508,29.94680404663086,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_ampere,100,2,30.165910720825195,30.858278274536133,30.169246196746826,28.60546112060547,32.97090530395508,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_ampere,100,4,30.15422821044922,30.626296997070312,30.158250331878662,29.206037521362305,33.30707550048828,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_ampere,100,8,30.574560165405273,31.061410903930664,30.54271936416626,29.574155807495117,33.5695743560791,94.9,98.03719008264463
bert-large-uncased,onnxruntime_gpu_ampere,100,16,30.502796173095703,31.060457229614258,30.503640174865723,29.437780380249023,33.54144096374512,94.9,98.03719008264463
prajjwal1/bert-tiny,onnxruntime_gpu_pascal,1000,1,1.7256736755371094,1.7478466033935547,2.171635627746582,1.707315444946289,438.14802169799805,83.2,85.9504132231405
prajjwal1/bert-tiny,onnxruntime_gpu_pascal,1000,2,1.8322467803955078,1.8470287322998047,1.8460073471069336,1.8138885498046875,5.882501602172852,83.2,85.9504132231405
prajjwal1/bert-tiny,onnxruntime_gpu_pascal,1000,4,1.9326210021972656,1.9659996032714844,1.9479930400848389,1.9147396087646484,6.047248840332031,83.2,85.9504132231405
